PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
34,1,3,"Giles, Mr. Frederick Edward",female,,1,0,SC 1748,21.243,C23 C25 C27,S
35,1,3,"Murphy, Miss. Margaret Jane",male,,1,0,1601,260.9946,,S
36,0,3,"Sagesser, Mlle. Emma",male,29.08,0,0,2667,0.0,,S
37,0,3,"Silven, Miss. Lyyli Karoliina",female,,0,0,29106,149.0874,,S
38,1,3,"Asplund, Master. Edvin Rojj Felix",female,,1,0,S.C./PARIS 2079,108.6661,,S
39,0,3,"Odahl, Mr. Nils Martin",male,30.2,0,0,C.A. 37671,20.7352,B35,S
40,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",male,,1,0,248738,0.0,C23 C25 C27,S
41,1,3,"Weir, Col. John",male,32.11,0,0,A/4. 39886,0.0,,S
42,0,3,"Isham, Miss. Ann Elizabeth",female,24.77,1,0,113051,10.4975,,Q
43,0,3,"Peduzzi, Mr. Joseph",female,,1,1,35273,68.3994,,S
44,0,3,"Nakid, Miss. Maria (""Mary"")",male,,5,0,347064,16.8736,,C
45,0,3,"Jonkoff, Mr. Lalio",female,30.2,2,0,345783,9.8985,,S
46,0,3,"Smith, Miss. Marion Elsie",male,,0,0,35273,1.1742,F33,S
47,1,3,"Rogers, Mr. William John",female,,1,0,Fa 265302,10.0287,C23 C25 C27,S
48,0,3,"Collander, Mr. Erik Gustaf",male,37.47,1,0,35273,7.7969,,S
49,0,2,"Christmann, Mr. Emil",male,28.82,2,0,113781,9.0405,C23 C25 C27,S
50,1,3,"Sivic, Mr. Husein",female,,1,0,SOTON/OQ 392076,52.483,C23 C25 C27,C
51,0,3,"Ostby, Mr. Engelhart Cornelius",female,,0,0,A/5 21171,6.4336,,C
52,0,3,"Attalah, Mr. Sleiman",female,19.42,0,0,376564,35.6038,A16,S
53,0,2,"Rice, Mrs. William (Margaret Norton)",male,22.49,3,0,2653,11.288,,Q
54,0,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",male,29.81,0,0,4137,29.5605,,S
55,1,3,"Hakkarainen, Mr. Pekka Pietari",female,32.57,1,0,35851,51.0473,,S
56,0,1,"Shutes, Miss. Elizabeth W",female,,0,0,315096,7.8737,C23 C25 C27,C
57,1,3,"Murphy, Miss. Katherine ""Kate""",female,31.7,0,0,PC 17611,68.1841,,S
58,0,3,"Culumovic, Mr. Jeso",male,,0,0,367228,8.5875,,C
59,1,3,"Sirayanian, Mr. Orsen",male,16.78,0,0,347089,45.916,,S
60,0,3,"Chaffee, Mr. Herbert Fuller",male,36.56,1,0,236853,83.478,C23 C25 C27,S
61,1,3,"Saad, Mr. Amin",male,,0,0,4133,102.5448,,S
62,1,3,"Markoff, Mr. Marin",female,21.33,1,0,234360,14.7201,B5,S
63,0,3,"Brocklebank, Mr. William Alfred",male,80.0,0,0,349206,0.0,C124,C
64,0,2,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,19.05,1,0,14313,19.3207,,C
65,1,3,"Cor, Mr. Liudevit",female,,0,0,349254,5.4359,C123,S
66,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",male,29.37,0,0,13568,26.3418,,S
67,0,3,"Renouf, Mr. Peter Henry",female,28.23,3,0,11769,46.0191,,S
68,0,3,"Widener, Mr. Harry Elkins",male,,1,2,CA 2144,9.3098,,S
69,0,3,"Markun, Mr. Johann",male,,1,0,345767,161.3896,C23 C25 C27,S
70,1,2,"Sjoblom, Miss. Anna Sofia",male,30.53,0,0,367228,0.0,,S
71,0,3,"Harper, Miss. Annie Jessie ""Nina""",female,,0,0,113781,12.1503,,C
72,0,3,"Hassab, Mr. Hammad",female,28.87,1,0,14313,1.134,,S
73,1,3,"Natsch, Mr. Charles H",male,,1,0,349236,10.8922,,S
74,1,3,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,,0,0,2693,0.0,C47,S
75,1,3,"McDermott, Miss. Brigdet Delia",female,,0,0,17453,5.4371,C23 C25 C27,S
76,0,3,"Moraweck, Dr. Ernest",female,,0,0,350036,182.789,B20,S
77,0,3,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",female,8.29,0,0,SOTON/OQ 392089,12.951,,C
78,0,3,"Rosblom, Mr. Viktor Richard",male,,1,0,3101267,117.4168,C23 C25 C27,S
79,0,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",male,35.7,1,0,A/5. 3337,100.8206,,S
80,0,2,"Leinonen, Mr. Antti Gustaf",female,,2,0,12749,47.0862,,S
81,1,3,"Buss, Miss. Kate",female,,0,0,1601,1.2245,C23 C25 C27,S
82,0,3,"Jansson, Mr. Carl Olof",female,,1,0,347468,11.5381,,C
83,1,3,"Lines, Miss. Mary Conover",male,19.01,0,0,234686,0.0,C23 C25 C27,S
84,0,3,"Brewe, Dr. Arthur Jackson",male,30.32,0,0,A/5 21174,7.7926,,S
85,0,3,"Larsson, Mr. August Viktor",male,,0,0,A/5. 3337,90.3468,B30,
86,0,1,"Olsen, Mr. Henry Margido",female,,0,0,347068,3.5312,,C
87,0,3,"Troupiansky, Mr. Moses Aaron",male,30.56,0,0,342826,21.748,C83,C
88,0,3,"Fortune, Miss. Mabel Helen",male,,1,0,110465,0.8166,C23 C25 C27,S
89,0,3,"Honkanen, Miss. Eliina",female,28.18,1,0,347082,0.6884,,S
90,0,3,"Alhomaki, Mr. Ilmari Rudolf",female,,0,0,C.A. 2315,0.0,,S
91,0,3,"Stahelin-Maeglin, Dr. Max",female,27.48,0,0,C.A. 2673,10.1629,,S
92,0,2,"Vanden Steen, Mr. Leo Peter",male,28.89,1,0,330935,59.5021,,S
93,1,1,"Thorne, Mrs. Gertrude Maybelle",female,30.29,1,1,2666,21.9198,C23 C25 C27,Q
94,1,2,"Pears, Mr. Thomas Clinton",female,39.27,1,0,345777,8.2369,C23 C25 C27,S
95,1,3,"Gillespie, Mr. William Henry",male,27.28,0,0,9234,15.2446,E121,C
96,0,3,"Hedman, Mr. Oskar Arvid",male,,1,0,11751,17.9487,,S
97,1,3,"Graham, Mr. George Edward",male,,0,0,19950,16.915,,S
98,0,2,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",male,8.09,0,0,367231,210.0451,C23 C25 C27,Q
99,0,3,"Downton, Mr. William James",male,,0,0,29750,14.8192,C23 C25 C27,C
100,0,3,"Kelly, Miss. Mary",female,,0,0,4134,21.9985,,Q
101,0,3,"Kallio, Mr. Nikolai Erland",male,,0,0,111320,22.6423,D,S
102,0,3,"Jensen, Mr. Svend Lauritz",male,,1,0,2672,0.0,C65,S
103,0,3,"Harris, Mrs. Henry Birkhardt (Irene Wallach)",female,,0,0,A./5. 2152,13.9539,C23 C25 C27,S
104,0,3,"Keefe, Mr. Arthur",female,,0,2,350043,4.2235,,C
105,0,3,"Hampe, Mr. Leon",male,28.55,1,0,14973,105.7129,,C
106,1,3,"Kimball, Mr. Edwin Nelson Jr",female,,1,0,SC/Paris 2163,202.6116,B96 B98,C
107,0,3,"Lemore, Mrs. (Amelia Milley)",male,19.59,2,0,236171,10.0957,C23 C25 C27,C
108,0,1,"Doharr, Mr. Tannous",female,,0,0,112059,22.8396,,S
109,0,3,"Parr, Mr. William Henry Marsh",female,,0,0,2653,52.8935,,S
110,1,3,"Tikkanen, Mr. Juho",female,,0,0,349237,109.0207,,C
111,1,3,"Duane, Mr. Frank",male,,0,0,113776,0.0,C23 C25 C27,C
112,0,3,"Meyer, Mr. Edgar Joseph",male,,1,0,SC/PARIS 2131,94.0924,,S
113,1,2,"Gill, Mr. John William",female,,3,0,376564,5.1034,C82,C
114,0,1,"Bystrom, Mrs. (Karolina)",female,,1,1,347073,13.8261,C23 C25 C27,S
115,1,3,"Collander, Mr. Erik Gustaf",female,,1,0,CA 2144,8.9219,,S
116,0,3,"Kraeff, Mr. Theodor",female,,0,0,3101267,36.0562,C92,C
117,0,3,"Baclini, Miss. Marie Catherine",female,,0,0,17474,100.9836,,C
118,1,3,"Skoog, Master. Karl Thorsten",male,27.16,0,0,110152,9.5565,C23 C25 C27,S
119,1,3,"Lefebre, Master. Henry Forbes",male,29.38,0,0,C 4001,15.9095,,S
120,1,3,"Reeves, Mr. David",female,,4,0,C.A. 34651,15.7506,C32,C
121,0,3,"Hansen, Mr. Henry Damsgaard",male,,1,0,347087,22.3262,C23 C25 C27,S
122,0,3,"Jonsson, Mr. Carl",female,27.26,0,0,113043,48.6743,B79,C
123,0,3,"Silven, Miss. Lyyli Karoliina",female,,1,0,SC/PARIS 2146,2.0534,,S
124,1,3,"Sandstrom, Miss. Marguerite Rut",female,42.23,0,0,C.A. 6212,38.3756,,S
125,1,2,"Lines, Miss. Mary Conover",female,14.35,1,0,13507,8.6305,,S
126,0,3,"Barber, Miss. Ellen ""Nellie""",male,,1,0,228414,2.6536,,S
127,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",male,,0,0,STON/O 2. 3101280,17.9695,,S
128,0,3,"Reeves, Mr. David",male,31.09,0,0,17464,3.4975,C23 C25 C27,S
129,0,3,"Cor, Mr. Liudevit",female,,0,0,PC 17611,16.977,,C
130,1,3,"Moussa, Mrs. (Mantoura Boulos)",female,29.66,1,0,PC 17758,2.3887,C23 C25 C27,S
131,0,3,"Nakid, Mr. Sahid",male,,0,0,250653,6.7874,,S
132,1,2,"Beckwith, Mr. Richard Leonard",male,,1,0,349214,7.8956,C83,C
133,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",female,,0,0,PC 17760,19.9348,,S
134,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",male,,0,0,370371,143.1553,,C
135,1,3,"Moore, Mr. Leonard Charles",male,30.7,1,0,C.A. 31921,12.1999,D35,Q
136,1,3,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",female,,0,0,CA. 2343,71.5254,C23 C25 C27,Q
137,0,3,"Todoroff, Mr. Lalio",female,,0,2,3411,7.2598,,S
138,0,3,"Hendekovic, Mr. Ignjac",female,,0,0,1601,0.962,C23 C25 C27,Q
139,1,3,"Oreskovic, Miss. Marija",female,,1,0,234818,2.2623,D20,S
140,0,2,"Moore, Mr. Leonard Charles",male,28.46,0,0,17474,60.7102,C23 C25 C27,S
141,0,3,"Beane, Mrs. Edward (Ethel Clarke)",female,,0,0,345773,3.2399,C23 C25 C27,S
142,1,3,"Johnston, Mr. Andrew G",male,,0,0,SOTON/OQ 3101317,0.0,,S
143,0,3,"Mudd, Mr. Thomas Charles",female,,6,0,65306,57.4419,,S
144,0,3,"Andreasson, Mr. Paul Edvin",female,27.46,0,0,347088,8.4629,,C
145,0,3,"Dean, Master. Bertram Vere",male,,1,0,S.O.C. 14879,28.0455,C104,Q
146,0,2,"Graham, Miss. Margaret Edith",male,,0,0,211536,16.6718,,C
147,0,3,"Davies, Master. John Morgan Jr",male,28.96,0,0,228414,9.0396,C23 C25 C27,S
148,0,3,"Butt, Major. Archibald Willingham",female,,0,0,334912,4.0783,,C
149,0,3,"Andrews, Miss. Kornelia Theodosia",female,28.86,0,0,113760,10.6243,,C
150,1,3,"Sharp, Mr. Percival James R",female,,1,0,3101295,12.0106,C23 C25 C27,C
151,0,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",male,,0,1,330923,0.0,,C
152,0,3,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,,0,0,4134,6.497,C23 C25 C27,C
153,1,3,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",female,12.07,1,0,2628,54.3883,,C
154,0,3,"Doling, Mrs. John T (Ada Julia Bone)",male,31.2,0,0,110152,10.6132,,C
155,0,3,"Peuchen, Major. Arthur Godfrey",female,,0,0,113806,0.0,,S
156,1,3,"Garfirth, Mr. John",female,28.69,0,0,350036,2.7147,C23 C25 C27,S
157,0,3,"Givard, Mr. Hans Kristensen",female,30.41,0,0,35273,11.6083,,S
158,0,3,"Pasic, Mr. Jakob",female,36.96,6,0,PC 17569,10.0596,D,S
159,0,3,"Panula, Mr. Jaako Arnold",female,,1,0,1601,38.6076,C23 C25 C27,S
160,1,3,"Johnson, Master. Harold Theodor",female,0.42,1,0,8475,0.3397,G6,C
161,1,3,"Hansen, Mr. Claus Peter",female,,1,0,345774,228.3315,C23 C25 C27,C
162,1,3,"Bateman, Rev. Robert James",female,,0,0,349237,4.861,C23 C25 C27,C
163,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,28.74,1,0,PC 17485,11.1736,,S
164,0,3,"Hold, Mr. Stephen",male,,2,0,S.O./P.P. 3,4.5218,,S
165,0,3,"Troupiansky, Mr. Moses Aaron",female,,0,0,2663,2.8349,,S
166,0,3,"Hansen, Mr. Claus Peter",male,,1,0,365226,40.9759,,S
167,1,3,"Osman, Mrs. Mara",female,26.23,0,0,110813,2.1058,C99,S
168,0,3,"Rommetvedt, Mr. Knud Paust",male,,0,0,347082,0.775,A6,S
169,1,3,"Bidois, Miss. Rosalie",male,23.76,0,2,364499,9.3084,,S
170,1,3,"Johnston, Mr. Andrew G",male,,0,0,367226,0.0338,B94,C
171,0,3,"Coleridge, Mr. Reginald Charles",female,26.88,1,0,A./5. 2152,15.4289,,C
172,0,3,"Andrews, Miss. Kornelia Theodosia",female,,1,0,4133,8.5829,,S
173,1,3,"Nicola-Yarred, Miss. Jamila",male,29.62,0,0,250643,11.7286,C23 C25 C27,S
174,0,3,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,,1,0,2667,5.9252,,C
175,1,3,"Peduzzi, Mr. Joseph",male,19.5,1,0,347063,15.1187,C23 C25 C27,S
176,0,3,"Leinonen, Mr. Antti Gustaf",female,41.1,0,0,350026,4.905,C23 C25 C27,C
177,0,3,"Moor, Master. Meier",male,30.02,0,0,349251,9.1709,,S
178,1,3,"Lobb, Mr. William Arthur",male,31.55,1,0,4134,8.6224,C47,C
179,1,3,"White, Mr. Percival Wayland",female,,1,0,111320,15.5206,B96 B98,S
180,0,3,"Thorne, Mrs. Gertrude Maybelle",female,30.28,0,0,367226,10.458,,S
181,0,1,"Hassab, Mr. Hammad",female,27.78,0,0,16966,6.8052,B39,S
182,1,3,"Hocking, Mr. Richard George",female,27.69,0,0,SC/AH Basle 541,8.7595,,C
183,0,3,"Shorney, Mr. Charles Joseph",male,17.76,0,0,219533,8.4202,,S
184,1,2,"Palsson, Master. Gosta Leonard",female,,1,0,C.A. 17248,4.3208,,C
185,0,3,"Baxter, Mr. Quigg Edmond",female,,2,0,350025,12.4135,,C
186,1,3,"Pickard, Mr. Berk (Berk Trembisky)",female,,0,0,PC 17572,1.8522,C23 C25 C27,S
187,0,1,"Partner, Mr. Austen",male,,0,0,349217,7.2734,,S
188,0,3,"Nasser, Mrs. Nicholas (Adele Achem)",female,,3,0,2651,32.284,C123,C
189,0,1,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",male,28.27,1,2,12233,12.6687,,C
190,0,2,"Andersson, Miss. Ebba Iris Alfrida",female,10.05,1,0,349236,13.4494,,S
191,0,3,"Ward, Miss. Anna",male,,1,0,347470,9.0731,,S
192,1,3,"McEvoy, Mr. Michael",female,,1,0,234686,17.6248,,S
193,0,3,"Sjoblom, Miss. Anna Sofia",male,31.25,0,0,C 17369,9.2432,,C
194,0,3,"Jensen, Mr. Svend Lauritz",male,29.29,0,0,350035,2.504,,C
195,1,3,"Abbing, Mr. Anthony",male,,0,0,A/5. 2151,0.0,,S
196,0,3,"Mamee, Mr. Hanna",female,19.66,1,0,347088,4.265,,S
197,0,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,,0,0,PC 17756,7.6587,,C
198,1,3,"Paulner, Mr. Uscher",female,35.04,0,0,244373,30.4472,C23 C25 C27,S
199,1,3,"Sirota, Mr. Maurice",female,31.84,0,0,2665,11.1744,,C
200,1,3,"Mitkoff, Mr. Mito",male,,3,0,12749,80.8835,,S
201,0,3,"Beane, Mrs. Edward (Ethel Clarke)",female,,1,2,364851,3.1609,,S
202,0,3,"Laleff, Mr. Kristo",male,28.95,0,0,248733,140.2028,,S
203,1,3,"Calic, Mr. Petar",female,,0,3,343275,0.0,C7,S
204,0,3,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,,0,0,347088,0.0,,S
205,0,3,"Hickman, Mr. Leonard Mark",female,30.48,0,0,364516,166.1476,,S
206,0,3,"Coxon, Mr. Daniel",male,,1,0,239853,0.0,A23,S
207,0,3,"Laroche, Mr. Joseph Philippe Lemercier",female,30.56,0,0,394140,19.1805,B82 B84,S
208,1,3,"Dorking, Mr. Edward Arthur",male,,1,0,350042,9.8957,B35,S
209,0,1,"Olsen, Mr. Karl Siegwart Andreas",female,18.03,0,0,350025,5.6669,C23 C25 C27,S
210,1,3,"Pears, Mr. Thomas Clinton",female,,0,0,W/C 14208,0.0,E50,S
211,0,3,"Peter, Mrs. Catherine (Catherine Rizk)",male,,0,0,LINE,52.3193,C23 C25 C27,Q
212,1,3,"Connaghton, Mr. Michael",female,,1,0,367230,2.5167,,S
213,0,3,"O'Brien, Mr. Timothy",male,,0,0,113050,5.8766,,C
214,1,3,"Uruchurtu, Don. Manuel E",female,30.31,0,0,SOTON/O.Q. 392087,30.5701,,
215,0,1,"Strom, Mrs. Wilhelm (Elna Matilda Persson)",female,0.94,1,0,65306,126.3496,,Q
216,0,3,"Kenyon, Mrs. Frederick R (Marion)",female,27.9,0,0,112379,7.9399,,C
217,1,3,"Svensson, Mr. Johan",female,,3,0,349214,237.0305,,S
218,0,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",male,30.43,1,0,PC 17483,12.7932,C23 C25 C27,C
219,0,3,"Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson)",female,,1,0,W./C. 6609,5.9583,,S
220,1,3,"Beavan, Mr. William Thomas",male,,1,0,349221,53.9101,,S
221,0,3,"Padro y Manent, Mr. Julian",female,28.0,0,0,2683,8.729,,S
222,0,3,"Dantcheff, Mr. Ristiu",male,45.18,0,0,315097,2.8093,C23 C25 C27,S
223,0,3,"Troutt, Miss. Edwina Celia ""Winnie""",male,,1,0,315086,10.8698,,S
224,0,2,"Cleaver, Miss. Alice",female,31.53,1,0,347076,16.4922,D26,C
225,1,3,"Osman, Mrs. Mara",female,31.46,0,0,PC 17755,8.5256,,C
226,1,3,"Rekic, Mr. Tido",female,,3,0,315084,16.8005,,S
227,1,3,"Rice, Master. Eric",male,,1,0,244373,0.0,C23 C25 C27,C
228,1,3,"Meanwell, Miss. (Marion Ogden)",male,,6,1,2666,1.1445,C23 C25 C27,S
229,0,3,"Oreskovic, Miss. Marija",male,,6,0,2627,2.103,,Q
230,0,3,"Mernagh, Mr. Robert",female,29.61,0,0,S.O.C. 14879,10.2752,,S
231,1,3,"Allison, Miss. Helen Loraine",female,,6,0,F.C.C. 13529,7.7621,,S
232,0,1,"Jalsevac, Mr. Ivan",female,,0,0,3460,0.7733,B19,S
233,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,,1,0,347082,15.8663,C23 C25 C27,S
234,0,3,"Hassab, Mr. Hammad",male,,1,1,A/5. 851,22.4725,,S
235,0,3,"Kilgannon, Mr. Thomas J",female,30.29,1,0,W./C. 6609,8.3732,,S
236,0,3,"Waelens, Mr. Achille",male,30.34,1,0,C.A. 31921,9.2966,,C
237,1,3,"Burke, Mr. Jeremiah",female,,0,0,2674,161.8271,,S
238,1,3,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",male,,1,0,349206,118.418,,S
239,1,3,"Gustafsson, Mr. Karl Gideon",male,28.24,0,0,C.A. 37671,68.8467,C23 C25 C27,S
240,0,3,"Novel, Mr. Mansouer",male,35.32,0,0,110413,75.8308,,C
241,0,3,"Yrois, Miss. Henriette (""Mrs Harbeck"")",male,,1,0,17421,3.4987,,S
242,0,3,"Jensen, Mr. Hans Peder",male,19.89,0,0,C.A. 37671,13.5894,C23 C25 C27,S
243,1,2,"Dean, Mr. Bertram Frank",male,,1,0,367655,26.2221,,Q
244,1,3,"Fahlstrom, Mr. Arne Jonas",male,,0,0,C.A. 17248,8.5285,,S
245,1,1,"Chapman, Mr. John Henry",male,,1,0,113788,8.6557,,Q
246,0,3,"Behr, Mr. Karl Howell",female,,0,0,347080,14.4633,,C
247,0,3,"Futrelle, Mr. Jacques Heath",female,30.13,1,0,S.O.C. 14879,104.9451,,
248,1,3,"Frolicher-Stehli, Mr. Maxmillian",male,,1,0,239865,5.1193,,C
249,0,3,"Butt, Major. Archibald Willingham",male,,0,0,347061,108.3379,C23 C25 C27,S
250,1,3,"Wick, Mrs. George Dennick (Mary Hitchcock)",male,,0,0,364850,30.4255,,S
251,1,3,"Sutton, Mr. Frederick",female,27.76,0,0,348124,100.2755,C23 C25 C27,C
252,0,3,"Rice, Master. Eugene",female,10.11,1,0,113051,14.014,,
253,0,3,"Somerton, Mr. Francis William",female,,1,0,36973,55.6303,C78,C
254,0,3,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,29.93,0,0,113787,8.3893,,S
255,1,3,"Coutts, Master. William Loch ""William""",female,,0,0,362316,47.061,,C
256,0,3,"Wilhelms, Mr. Charles",female,,1,0,364848,0.0,,S
257,0,2,"Ford, Mrs. Edward (Margaret Ann Watson)",male,29.38,0,0,12749,159.689,,S
258,0,3,"Brown, Miss. Amelia ""Mildred""",male,,1,0,11765,11.7,,S
259,0,3,"Dantcheff, Mr. Ristiu",male,,0,0,11668,5.9614,C99,S
260,0,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,28.55,0,0,PC 17485,71.0219,,S
261,0,3,"Olsen, Mr. Ole Martin",female,,0,0,2665,63.1132,,S
262,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",female,,0,0,226875,17.521,,S
263,0,1,"Cohen, Mr. Gurshon ""Gus""",male,,0,0,PC 17757,0.5252,C23 C25 C27,S
264,1,3,"Persson, Mr. Ernst Ulrik",female,,3,0,PC 17757,17.1825,,S
265,1,1,"Davidson, Mr. Thornton",male,16.89,0,0,382652,16.7241,C23 C25 C27,S
266,0,3,"Canavan, Miss. Mary",female,,0,0,243847,11.2194,,S
267,0,3,"Sloper, Mr. William Thompson",male,,0,0,LINE,7.7512,,S
268,0,1,"van Billiard, Mr. Austin Blyler",male,,0,0,19996,11.2987,,S
269,0,3,"Stanley, Miss. Amy Zillah Elsie",female,21.27,1,0,2908,36.0777,,S
270,0,3,"Moran, Mr. Daniel J",female,,0,0,350047,11.9979,C46,Q
271,0,3,"Richards, Master. William Rowe",male,,0,0,17465,20.0666,,S
272,0,3,"Nysten, Miss. Anna Sofia",male,,0,0,330979,160.993,C23 C25 C27,S
273,1,1,"Hays, Miss. Margaret Bechstein",male,28.87,0,0,WE/P 5735,6.7505,,Q
274,0,3,"Brown, Mr. Thomas William Solomon",female,,0,0,250644,21.0393,C23 C25 C27,C
275,0,3,"Ohman, Miss. Velin",female,,0,0,230136,11.2103,D17,Q
276,0,3,"Jensen, Mr. Svend Lauritz",female,,0,0,315093,22.5944,,S
277,1,1,"Hassab, Mr. Hammad",male,29.85,0,0,386525,5.808,,S
278,0,3,"Hansen, Mr. Claus Peter",male,,1,0,PC 17757,6.8191,,S
279,0,2,"Lefebre, Miss. Jeannie",female,,1,0,PC 17760,8.3829,,Q
280,0,2,"Blank, Mr. Henry",female,7.13,0,0,F.C.C. 13531,10.3693,,S
281,0,3,"Carlsson, Mr. August Sigfrid",male,,1,0,3474,0.5112,B82 B84,S
282,1,2,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",male,28.02,0,0,17421,15.1123,,S
283,0,3,"Pavlovic, Mr. Stefo",male,,0,0,PC 17611,10.7054,,S
284,0,3,"Novel, Mr. Mansouer",male,,0,0,220845,11.3992,,S
285,0,1,"Goldsmith, Mr. Frank John",female,30.78,0,0,113781,3.8478,,C
286,0,1,"Harper, Rev. John",male,,0,0,F.C.C. 13529,54.6192,,C
287,1,3,"Bryhl, Mr. Kurt Arnold Gottfrid",male,30.75,0,0,F.C. 12750,2.2811,,C
288,1,3,"Johansson, Mr. Karl Johan",female,,0,0,LINE,4.669,D36,S
289,0,3,"Mionoff, Mr. Stoytcho",male,29.09,0,0,13567,3.4067,,C
290,0,1,"Ali, Mr. Ahmed",male,,2,1,35273,11.0912,,C
291,0,3,"Gilnagh, Miss. Katherine ""Katie""",male,30.21,0,2,36928,1.9061,,S
