PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
69,1,1,"Lievens, Mr. Rene Aime",male,26.92,0,0,PC 17755,88.1577,,S
70,1,3,"Stahelin-Maeglin, Dr. Max",male,13.12,1,0,CA 2144,0.0,,Q
71,0,1,"Dennis, Mr. Samuel",male,26.35,2,1,239853,124.8508,,S
72,1,2,"Hickman, Mr. Stanley George",male,33.1,0,0,347082,0.0,,S
73,0,3,"Pavlovic, Mr. Stefo",male,16.78,0,0,248738,0.0,,S
74,1,3,"LeRoy, Miss. Bertha",male,17.03,0,1,PC 17761,0.0,,S
75,0,3,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",male,22.37,2,0,S.O.C. 14879,34.9684,,S
76,0,3,"Lindell, Mr. Edvard Bengtsson",male,18.3,2,0,CA. 2343,0.0,,S
77,1,1,"Sirota, Mr. Maurice",female,22.68,0,0,244367,55.629,,Q
78,1,2,"O'Brien, Mr. Timothy",male,35.36,0,0,PC 17755,95.0074,G6,Q
79,1,2,"Lindblom, Miss. Augusta Charlotta",male,28.54,1,0,110152,20.9122,,S
80,0,3,"Sirayanian, Mr. Orsen",female,8.01,2,1,SC/Paris 2123,0.0,,Q
81,1,3,"West, Miss. Constance Mirium",female,12.7,0,1,1601,58.5589,,S
82,0,3,"Kilgannon, Mr. Thomas J",male,14.43,1,2,113781,64.4545,,S
83,0,3,"Elias, Mr. Tannous",male,15.33,0,1,113781,101.8673,,S
84,0,3,"Badt, Mr. Mohamed",male,36.42,2,2,347088,50.3699,,S
85,0,3,"Mallet, Master. Andre",male,31.56,0,0,S.C./PARIS 2079,0.0,,S
86,1,1,"Stewart, Mr. Albert A",female,21.29,2,1,PC 17605,4.8004,B35,Q
87,0,3,"Stoytcheff, Mr. Ilia",male,32.5,0,1,382652,0.0,,S
88,1,3,"O'Driscoll, Miss. Bridget",male,0.42,1,0,363291,44.6208,,S
89,0,2,"Gallagher, Mr. Martin",male,30.53,1,0,CA. 2343,108.5567,,S
90,0,1,"Cunningham, Mr. Alfred Fleming",male,28.78,0,0,239853,98.8606,,S
91,0,2,"Lindell, Mr. Edvard Bengtsson",male,23.12,0,1,P/PP 3381,60.2025,,S
92,1,1,"Chronopoulos, Mr. Apostolos",male,80.0,0,0,C.A. 33112,79.867,F33,S
93,0,3,"Sheerlinck, Mr. Jan Baptist",male,25.96,1,1,345779,26.4421,,S
94,1,1,"Banfield, Mr. Frederick James",male,25.03,0,0,113781,93.1074,,S
95,1,3,"Smith, Mr. Thomas",female,31.2,2,2,CA. 2343,20.4296,,S
96,0,2,"Ilmakangas, Miss. Pieta Sofia",male,46.99,0,1,11751,69.2372,,S
97,0,3,"Morrow, Mr. Thomas Rowan",male,22.0,1,0,2666,0.0,,S
98,0,1,"Seward, Mr. Frederic Kimber",male,30.27,0,0,S.O./P.P. 3,93.6711,,Q
99,0,3,"Vander Planke, Mr. Leo Edmondus",male,0.42,3,2,347077,28.0673,,S
100,0,3,"Hansen, Mr. Claus Peter",male,31.65,0,0,1601,0.0,,S
101,0,3,"Hickman, Mr. Lewis",male,0.42,2,0,S.O.C. 14879,54.8397,,S
102,0,3,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",male,25.12,0,0,3101295,0.0,,S
103,0,3,"Andrews, Miss. Kornelia Theodosia",male,34.59,0,1,1601,3.9459,,S
104,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,1.79,1,0,230080,4.4308,,S
105,1,2,"Petranec, Miss. Matilda",male,11.35,0,0,2627,0.0,,S
106,0,2,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",male,0.42,0,0,3101295,0.0,,Q
107,1,2,"Keane, Miss. Nora A",female,24.03,1,2,113760,82.3386,,S
108,0,1,"Stead, Mr. William Thomas",male,32.7,0,0,29106,0.0,,S
109,0,3,"Lam, Mr. Len",male,28.81,1,1,C.A. 34651,27.2001,,S
110,0,3,"Wick, Mrs. George Dennick (Mary Hitchcock)",male,27.9,0,1,3101295,69.8496,,S
111,0,3,"Pekoniemi, Mr. Edvard",male,9.21,0,0,1601,0.0,,S
112,1,2,"Osman, Mrs. Mara",male,33.73,0,0,370129,62.0707,,S
113,0,2,"Gavey, Mr. Lawrence",male,38.01,2,1,347088,17.8165,,S
114,0,3,"Baxter, Mr. Quigg Edmond",male,0.42,2,1,CA 2144,22.0849,,S
115,0,1,"Taussig, Mr. Emil",male,46.12,0,0,19996,31.7309,C126,S
116,0,3,"Johnson, Mr. Alfred",male,36.48,0,0,PC 17760,71.4427,,Q
117,0,3,"van Melkebeke, Mr. Philemon",male,38.83,1,1,347082,43.9716,,S
118,0,3,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,20.32,1,1,1601,68.1211,,S
119,0,2,"Palsson, Miss. Torborg Danira",male,48.94,0,0,C.A. 31921,43.4393,,S
120,1,2,"Dakic, Mr. Branko",male,33.07,2,2,3101295,100.3381,,S
121,0,2,"Gustafsson, Mr. Johan Birger",male,40.32,1,1,1601,44.0268,,S
122,0,2,"Barton, Mr. David John",male,31.14,0,0,36973,37.877,,S
123,0,2,"Butler, Mr. Reginald Fenton",male,45.44,0,0,W./C. 6608,0.0,,Q
124,0,1,"Olsen, Mr. Ole Martin",male,28.37,0,0,113760,19.3997,,S
125,0,1,"Davidson, Mr. Thornton",male,32.73,1,0,244252,129.9598,,S
126,0,1,"Sage, Mr. Douglas Bullen",male,50.14,0,0,16966,112.4923,,S
127,1,3,"Navratil, Mr. Michel (""Louis M Hoffman"")",male,7.09,0,0,230080,0.0,,S
128,0,2,"Richards, Mrs. Sidney (Emily Hocking)",female,25.84,1,0,230080,46.842,,S
129,0,2,"Carbines, Mr. William",male,30.22,2,3,347082,159.2191,,S
130,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",male,23.92,2,2,CA 2144,44.4612,,Q
131,0,2,"Van Impe, Miss. Catharina",male,29.66,2,0,19950,64.9087,,S
132,1,2,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",male,26.08,2,2,347082,52.931,,S
133,0,2,"Doling, Miss. Elsie",male,37.62,0,0,231919,0.0,,Q
134,1,2,"Thomas, Master. Assad Alexander",female,32.37,1,1,PC 17757,93.9513,,S
135,0,2,"Butler, Mr. Reginald Fenton",male,35.26,2,0,113781,103.0134,C22 C26,S
136,0,2,"Christmann, Mr. Emil",female,25.79,1,0,343276,0.4352,,S
137,1,2,"Gilnagh, Miss. Katherine ""Katie""",male,36.29,0,0,363291,42.011,,Q
138,1,2,"Dahlberg, Miss. Gerda Ulrika",male,36.86,1,1,19950,146.8066,,Q
139,1,2,"Christmann, Mr. Emil",male,21.92,0,0,382652,0.0,,S
140,1,3,"Troutt, Miss. Edwina Celia ""Winnie""",male,29.21,1,0,LINE,0.0,,S
141,0,3,"Nosworthy, Mr. Richard Cater",male,17.93,1,1,C.A. 37671,27.7354,,S
142,0,2,"Newsom, Miss. Helen Monypeny",male,21.22,0,0,2699,2.4519,,Q
143,1,2,"Lindqvist, Mr. Eino William",female,32.37,2,0,S.O.C. 14879,24.8257,,S
144,1,2,"Karlsson, Mr. Nils August",male,46.28,0,0,C.A. 34651,0.0,,Q
145,1,2,"Staneff, Mr. Ivan",male,33.58,0,0,347088,77.4169,,S
146,1,1,"Meyer, Mr. Edgar Joseph",male,24.19,0,1,31027,79.68,,S
147,0,2,"Maioni, Miss. Roberta",male,22.18,0,2,347082,23.7207,,Q
148,1,3,"Moraweck, Dr. Ernest",male,14.65,1,1,19877,24.9498,,S
149,1,2,"Wheadon, Mr. Edward H",male,38.95,0,0,PC 17593,51.9767,,S
150,1,3,"Mangan, Miss. Mary",male,12.58,0,1,113781,48.7211,,S
151,0,3,"Braund, Mr. Owen Harris",male,8.98,1,0,244252,0.0,,Q
152,0,2,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",male,42.62,0,0,PC 17758,21.0212,,S
153,0,1,"Andreasson, Mr. Paul Edvin",male,80.0,0,0,230080,42.9379,,S
154,0,3,"Lovell, Mr. John Hall (""Henry"")",male,6.45,1,1,CA 2144,0.0981,,S
155,1,3,"Ohman, Miss. Velin",male,18.83,0,0,113781,38.999,,S
156,0,3,"Jonkoff, Mr. Lalio",male,28.99,0,0,110152,0.0,,S
157,0,3,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",male,12.81,3,1,CA. 2343,35.1815,,S
158,1,2,"Attalah, Miss. Malake",male,32.33,1,1,W./C. 6608,25.6123,,S
159,0,3,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",male,33.77,1,0,2908,0.0,,S
160,0,3,"Pavlovic, Mr. Stefo",male,22.61,0,0,PC 17608,0.0,,S
161,1,3,"Perreault, Miss. Anne",male,0.59,0,0,2908,0.0,,Q
162,0,3,"Sage, Mr. Douglas Bullen",male,30.31,4,2,CA. 2343,47.787,,S
163,1,2,"Davies, Master. John Morgan Jr",male,15.6,0,0,363291,72.7476,,S
164,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",male,20.85,0,0,2666,5.786,,Q
165,1,2,"Peter, Miss. Anna",male,21.02,2,0,CA. 2343,90.2132,,S
166,1,1,"Morley, Mr. William",male,39.08,1,0,248727,77.681,C78,S
167,0,3,"Turcin, Mr. Stjepan",male,32.41,2,0,347077,40.6469,,S
168,0,2,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,49.27,0,1,28403,5.6882,,Q
169,0,2,"Meyer, Mr. August",male,28.02,1,1,SC/Paris 2123,49.6846,,S
170,0,2,"Herman, Miss. Alice",male,34.15,1,2,220845,5.8155,,S
171,1,2,"Sadlier, Mr. Matthew",male,34.26,0,0,367655,18.4428,,Q
172,0,2,"Newsom, Miss. Helen Monypeny",male,34.21,1,1,4133,60.2411,,S
173,0,1,"Ali, Mr. Ahmed",male,19.79,1,0,113781,115.4746,,S
174,1,2,"Gilnagh, Miss. Katherine ""Katie""",female,52.43,0,0,376564,66.862,,S
175,0,2,"Fischer, Mr. Eberhard Thelander",male,29.7,0,0,CA 2144,61.2271,,S
176,1,2,"Chaffee, Mr. Herbert Fuller",male,19.31,1,1,113776,103.1279,C2,S
177,1,3,"Johansson, Mr. Karl Johan",male,24.24,0,1,347082,0.0,F33,S
178,0,2,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,23.56,1,0,S.O.C. 14879,78.4053,,Q
179,0,2,"Glynn, Miss. Mary Agatha",male,36.42,0,0,F.C.C. 13529,19.8447,,S
180,0,2,"Hart, Mr. Henry",male,36.22,1,1,PC 17757,21.7107,,S
181,1,2,"O'Sullivan, Miss. Bridget Mary",male,15.37,1,0,230136,11.3622,,S
182,0,3,"Uruchurtu, Don. Manuel E",male,31.5,1,0,CA 2144,0.0,,S
183,0,3,"Harper, Miss. Annie Jessie ""Nina""",male,28.12,1,1,1601,92.9115,,S
184,1,2,"Allum, Mr. Owen George",male,38.41,1,1,CA. 2343,56.4341,,S
185,1,1,"Carter, Rev. Ernest Courtenay",male,35.32,0,0,244252,25.4584,,Q
186,0,3,"Rush, Mr. Alfred George John",male,4.84,1,0,347088,0.0,,S
187,0,2,"Mullens, Miss. Katherine ""Katie""",male,20.36,1,0,230080,0.0,,S
188,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,3.08,2,2,2653,0.0,,S
189,0,3,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",male,44.53,0,0,3101295,37.3708,,S
190,0,2,"Christy, Miss. Julie Rachel",male,23.79,0,0,113781,0.4653,,S
191,0,2,"Lindahl, Miss. Agda Thorilda Viktoria",male,38.34,0,0,LINE,5.1274,,S
192,0,3,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",male,31.78,0,0,230433,0.0,,S
193,1,3,"de Mulder, Mr. Theodore",male,0.42,1,1,345774,55.1688,,S
194,1,2,"Gale, Mr. Shadrach",female,18.18,2,2,2666,139.1692,,S
195,0,3,"Mannion, Miss. Margareth",male,39.21,1,1,4133,0.0,,Q
196,0,3,"Allen, Miss. Elisabeth Walton",male,35.77,0,1,347742,0.0,,S
197,1,1,"Sivola, Mr. Antti Wilhelm",male,29.78,0,0,35273,28.3073,,S
198,0,2,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.26,2,1,W./C. 6608,87.2934,,S
199,1,1,"Collyer, Mr. Harvey",male,35.69,0,0,1601,44.0279,,S
200,1,3,"Waelens, Mr. Achille",male,22.02,0,0,345767,0.0,,S
201,1,1,"Goodwin, Mr. Charles Edward",male,35.83,0,2,113781,119.2973,,S
202,0,3,"Moss, Mr. Albert Johan",male,35.77,0,0,371110,0.0,,S
203,1,3,"Rood, Mr. Hugh Roscoe",male,23.05,0,0,1601,32.413,,S
204,0,2,"Strom, Miss. Telma Matilda",male,18.69,2,0,S.O.C. 14879,44.4194,,S
205,1,1,"Walker, Mr. William Anderson",male,27.09,0,0,347082,89.5867,,S
206,0,2,"Coutts, Master. William Loch ""William""",male,33.2,2,0,3101295,31.67,,S
207,0,3,"Calderhead, Mr. Edward Pennington",male,26.23,1,0,347742,0.0,,S
208,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",male,80.0,1,1,3101295,35.9917,D,S
209,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",male,23.89,1,1,17421,19.991,,Q
210,0,3,"Tobin, Mr. Roger",male,27.96,1,0,16966,0.0,,Q
211,0,3,"Culumovic, Mr. Jeso",male,19.32,0,0,382652,0.0,,Q
212,0,2,"Badt, Mr. Mohamed",male,32.5,0,0,113776,72.5436,,S
213,1,2,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,28.68,1,2,347088,72.4548,,S
214,0,3,"Cacic, Miss. Marija",male,65.95,0,0,347088,0.0,,S
215,0,3,"Bateman, Rev. Robert James",male,36.78,1,1,W./C. 6608,0.0,,S
216,0,2,"Rice, Master. Eric",male,27.18,0,0,35273,56.5077,,Q
217,1,2,"Berglund, Mr. Karl Ivar Sven",male,35.11,1,1,347082,107.2865,,S
218,1,1,"Knight, Mr. Robert J",male,48.61,0,0,347088,20.2348,,S
219,0,2,"Toufik, Mr. Nakli",male,26.97,0,0,239853,0.0,,S
220,0,3,"Smith, Mr. Richard William",male,26.72,0,0,347054,0.0,,S
221,1,2,"Webber, Miss. Susan",male,31.17,0,0,29106,38.4834,,S
222,1,2,"Fortune, Mr. Mark",male,33.14,2,0,CA. 2343,100.6131,,S
223,1,2,"Hampe, Mr. Leon",female,12.83,2,1,250655,40.3827,,S
224,1,3,"Flynn, Mr. John",male,26.18,0,0,17421,0.0,,S
225,0,2,"Bourke, Mrs. John (Catherine)",male,29.04,2,1,382652,70.5469,,S
226,0,3,"Green, Mr. George Henry",male,62.18,1,0,3101295,0.0,,S
227,0,3,"Devaney, Miss. Margaret Delia",male,38.92,1,0,347077,48.7313,,Q
228,1,3,"de Mulder, Mr. Theodore",male,11.2,1,1,347082,31.5187,,S
229,0,3,"Reeves, Mr. David",male,24.88,2,0,CA. 2343,29.8814,,S
230,0,1,"Carter, Mr. William Ernest",male,46.45,0,0,231919,24.3261,,S
231,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,18.36,1,1,19950,110.3066,,S
232,1,1,"Kelly, Miss. Mary",male,37.3,1,0,3101295,62.1908,,S
233,0,3,"Ryerson, Miss. Emily Borie",male,20.11,3,1,382652,16.5783,,Q
234,0,1,"Albimona, Mr. Nassef Cassem",male,27.48,0,1,347082,24.1676,B58 B60,S
235,0,2,"van Billiard, Mr. Austin Blyler",male,26.15,0,0,250644,43.4888,,S
236,0,2,"Holverson, Mr. Alexander Oskar",male,23.45,2,1,CA 2144,75.4249,,S
237,0,2,"Panula, Master. Urho Abraham",male,30.68,0,1,113760,53.4274,,S
238,1,3,"Mangan, Miss. Mary",male,13.87,1,2,382652,0.0,,S
239,0,3,"del Carlo, Mr. Sebastiano",male,16.41,0,0,W./C. 6608,0.0,,S
240,0,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,20.98,0,1,35273,80.1666,E101,S
241,0,1,"Hansen, Mr. Henrik Juul",male,30.73,1,1,248727,86.6939,,S
242,0,3,"Clifford, Mr. George Quincy",male,43.49,2,0,3101295,34.4156,,S
243,1,2,"Moran, Miss. Bertha",female,34.95,1,2,113760,110.1227,,S
244,1,3,"Edvardsson, Mr. Gustaf Hjalmar",female,15.79,2,0,CA 2144,14.5496,,S
245,1,1,"Stoytcheff, Mr. Ilia",male,51.82,0,0,349205,0.0,,Q
246,0,3,"Carter, Master. William Thornton II",male,17.41,0,0,113760,0.0,,S
247,0,2,"Morley, Mr. William",male,35.6,0,0,PC 17757,46.8125,D,S
248,1,1,"Moubarek, Master. Halim Gonios (""William George"")",male,31.14,0,0,35273,75.3532,,S
249,0,2,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",male,17.4,0,0,110152,9.8705,,S
250,0,3,"Rekic, Mr. Tido",male,8.16,2,2,PC 17572,39.2652,,S
251,0,2,"Sharp, Mr. Percival James R",male,38.37,2,1,17421,27.6735,,S
252,0,3,"Mionoff, Mr. Stoytcho",male,30.29,1,0,PC 17582,73.7546,,Q
253,0,3,"Silvey, Mrs. William Baird (Alice Munger)",male,32.66,2,0,347088,87.2542,,S
254,1,2,"Barbara, Miss. Saiide",male,9.56,0,1,LINE,28.4047,,S
255,1,2,"Garfirth, Mr. John",male,31.25,0,0,PC 17572,52.2229,,S
256,0,2,"McNamee, Mr. Neal",male,27.28,0,0,349909,99.1879,,S
257,0,2,"Pears, Mrs. Thomas (Edith Wearne)",male,38.17,1,1,2661,32.4189,,S
258,0,2,"Kantor, Mr. Sinai",male,32.58,0,0,PC 17477,61.8332,,Q
259,1,3,"Nicola-Yarred, Miss. Jamila",male,21.48,2,0,243847,0.0,,S
260,1,2,"Ryan, Mr. Patrick",female,27.14,1,1,371110,113.0013,,Q
261,0,3,"Nicholson, Mr. Arthur Ernest",male,40.41,0,1,4133,0.0,,S
262,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",male,16.12,0,1,3101295,21.8396,,S
263,1,2,"Kiernan, Mr. Philip",male,22.64,0,1,PC 17760,56.6609,,S
264,1,3,"Andersson, Miss. Ebba Iris Alfrida",male,18.24,2,2,CA 2144,0.0,,S
265,0,2,"Osen, Mr. Olaf Elon",male,31.17,0,0,LINE,0.0,,S
266,0,2,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",male,27.3,3,1,CA 2144,4.8657,,Q
267,0,3,"Fortune, Miss. Alice Elizabeth",male,16.88,1,1,PC 17760,3.2016,,S
268,0,3,"McCoy, Miss. Agnes",male,23.75,0,0,CA 2144,0.0,,S
269,1,2,"McCoy, Miss. Agnes",male,26.33,1,0,PC 17757,12.1418,,S
270,0,3,"McCoy, Miss. Agnes",male,26.75,1,0,367226,26.1329,,Q
271,1,2,"Stahelin-Maeglin, Dr. Max",male,24.67,2,2,1601,51.5519,,S
272,0,2,"Icard, Miss. Amelie",male,26.49,1,1,113789,92.3669,,Q
273,1,3,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",male,35.79,0,2,SC/Paris 2123,0.0,,S
274,1,3,"Webber, Mr. James",male,21.16,0,0,P/PP 3381,31.1128,,S
275,0,3,"Christy, Miss. Julie Rachel",male,23.44,2,1,1601,14.3271,,S
276,0,2,"Fortune, Mr. Mark",male,54.28,0,1,347082,74.7229,,S
277,0,1,"Sivic, Mr. Husein",male,31.7,0,0,113781,97.2675,C22 C26,S
278,0,2,"Asim, Mr. Adola",male,19.53,1,0,19950,125.7959,,S
279,0,2,"Culumovic, Mr. Jeso",male,27.92,1,0,11967,29.3381,,S
280,1,3,"Radeff, Mr. Alexander",male,26.65,0,0,349223,0.0,,Q
281,0,2,"Graham, Mrs. William Thompson (Edith Junkins)",male,39.43,0,0,W./C. 6608,0.0,,S
282,1,3,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",male,29.71,0,2,CA 2144,0.0,,S
283,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,30.27,1,2,3101295,3.9434,,S
284,1,2,"White, Mr. Percival Wayland",male,34.64,0,0,PC 17757,62.768,,Q
285,1,3,"Silvey, Mrs. William Baird (Alice Munger)",male,0.42,2,0,S.O.C. 14879,0.0,,S
286,1,2,"Ekstrom, Mr. Johan",male,9.94,2,1,CA. 2343,117.3902,,Q
287,0,3,"Slabenoff, Mr. Petco",male,21.08,1,0,250647,51.2977,,S
288,0,3,"Duran y More, Miss. Asuncion",male,30.71,1,1,11767,0.0,,S
289,1,2,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",male,11.23,1,0,CA 2144,69.0849,,S
290,1,3,"Clarke, Mrs. Charles V (Ada Maria Winfield)",male,25.0,0,0,S.O.C. 14879,0.0,,S
291,0,2,"Carr, Miss. Helen ""Ellen""",male,31.91,1,1,PC 17572,84.576,,Q
292,1,3,"Eklund, Mr. Hans Linus",female,21.17,1,1,248727,61.6773,,S
293,1,1,"Quick, Miss. Phyllis May",male,27.51,0,0,248727,114.4472,,S
