PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
108,1,3.0,xfqsxuuxbtlyxcnjsgcladsrimkqppcwmqvtf108,female,,0.0,0.0,xluyxkalpgo,2.9713689974491198,oamh,w
109,0,1.0,rytdxtgwtrlhjrhtrawxdurvmyeoqojqyjyua109,male,56.22269478745767,0.0,2.0,phavdxsclirziipj,107.76954101269386,bk,f
110,0,2.0,psgmmspllthkksbhanktxdvkaigantnxzfisj110,male,26.178951500008573,0.0,0.0,axzzuh,7.632360513842096,bm,q
111,0,1.0,gspclutdkdvpftxvabwauzutprvtzpeivxcfo111,male,50.243815408263494,1.0,0.0,hwfqxh,56.71633504294354,moqb,a
112,1,2.0,zmsfwwvdhkrfghvadtpmqpaaalyrtrtmvmkjj112,male,0.5854716914312316,3.0,2.0,nvkliuoiw,49.483501850505505,qx,a
113,0,3.0,nexztdwnaagspjohfejuxquwgyxxkgfqnhakm113,male,,1.0,0.0,swslaamvjotpxizk,5.252113094093941,tq,c
114,0,2.0,hndbilfgpllmmkuwhaqehdwckvuxfzdturgpt114,male,14.608793107782537,0.0,2.0,cbxbiy,31.647148860630658,lh,k
115,0,2.0,qyaqwlsszbggtkvosnourvrrrvfrddxotmeec115,male,29.655439241234244,0.0,0.0,wrle,17.82589729393579,jn,p
116,0,1.0,yllgccvjcjebzbsyeadcagezxnrdkhhwuwsnf116,male,,1.0,2.0,xbbznvqubckgfbqr,76.10039551517104,ho,x
117,1,3.0,qfdtzkvpuhrojysiwvqimdfjbnwwmaivyhkqk117,female,24.31187847167281,0.0,0.0,atniaelxx,16.332682333108604,gf,z
118,1,2.0,qochsnvtydxsyxgsfrymzosyyihdiggxjlggt118,female,21.074087281712057,0.0,0.0,dqnl,58.740880707199864,xoty,u
119,1,1.0,mlxpgrgqgtladnpprmkrodrkzyqdnhtsphqgb119,male,16.77691566499685,0.0,0.0,tmjleh,46.498815563109716,ft,f
120,0,1.0,vlbizhdfwtfsoevuftoolohfsuirzdvasabeu120,male,18.48713475788024,1.0,0.0,iaqxej,29.621221819834975,xd,e
121,0,3.0,yrhtkhecbgawmvobzhkwmnhbcthwchjhxhcgj121,male,32.42357512874547,0.0,0.0,ncbnhf,16.625789867200023,zp,a
122,1,1.0,hexealiggojnftkarxwnsftajbpvdxmozwnen122,male,12.071039496420259,1.0,2.0,imuydl,115.1232032551499,bs,h
123,0,2.0,ilsmjowrsxgemoschbchzaspzohhjkesbfpoh123,male,7.761501588173124,4.0,1.0,rxeikc,44.87861005308967,iz,m
124,0,3.0,rgiakxlyitxrfegedafvumtkgaymxukcwszoa124,male,51.92933932440747,0.0,0.0,ayse,12.446851371020312,zo,w
125,1,3.0,ymdqxakbhvpzrjihxdwxtsyoouogdpxeyrrrg125,male,5.651593309457219,0.0,1.0,pmgwus,15.91646444689669,gtaqxwkbefn,t
126,0,3.0,tqpkfcofuaufdukofwdmmaageyuiekquqlujv126,male,,0.0,2.0,kdpdga,0.07816116719439685,z,v
127,0,3.0,soxxjtjdxtkvawgliluabrmmtdjkzjmtsvmtg127,male,27.89605893908778,0.0,0.0,iitcwl,21.60942099896209,oy,r
128,1,1.0,jnoftntrutlbemduyyatjblrkfjolpdkhoqdk128,male,36.168579129207224,1.0,1.0,xaueywcunhvshsuj,44.179415461610986,hc,n
129,0,2.0,mgrpwwsmzcyrkoqqoruzqsgoarvifamkykxeu129,male,35.294866376891285,0.0,0.0,ywgpjk,5.059782432962265,dd,k
130,0,3.0,fuesibcpkahrfcaelkuifedxucxgtlxahqizo130,male,45.28355371941725,0.0,0.0,gerb,24.241688911716924,ic,y
131,0,3.0,rqoeemegkyyupqxyupngwegiedcbsoxgffyxy131,male,30.942468541201528,0.0,0.0,cbfa,25.35400920675796,v,m
132,0,3.0,ieoackupxtdjyjwsgmlarnrafswatkolmgows132,male,62.47514368870751,0.0,0.0,braojl,16.095911871115906,qbt,d
133,0,2.0,fhmtrarafrxlejapuexjzdxzsvofdwuvumtix133,male,37.83932493931232,0.0,0.0,blal,21.414035069634096,w,l
134,0,3.0,ofiscykokpxjbamwdbwiiygrtmvzxjbmwldoc134,male,,0.0,0.0,hggzi,25.35486810376494,on,j
135,0,3.0,tgkdxcbawywmezbxkwvdetiipwurjhjnjvfzd135,male,17.553963361123404,0.0,0.0,odoleg,7.812497559605721,jbsm,x
136,0,3.0,zqchppmkbarijleaqxajkaxoafkfxiuijoaqv136,female,40.448135950269,0.0,0.0,zptr,4.738231492387908,es,f
137,1,1.0,qtplqldcywdmucnpxrmxndpbzjhvubapdfozr137,male,44.687896867055954,0.0,1.0,aipieg,33.90747477083501,dn,y
138,0,3.0,pzorzlcwlsmmklopallphswyqmpqsaydkrdoh138,male,44.72201154474437,0.0,0.0,gcbwxv,50.384036362267466,yt,v
139,0,3.0,mftgwdcjelktdigtqtdpapgogsuzjmgqxjiwu139,female,,1.0,0.0,jcgkkg,7.578555356067837,si,p
140,1,2.0,lvbjwsmbqvofyccrmvmqxkqvztcxqmabndjmj140,male,18.249472708459503,1.0,0.0,xnzbwz,62.784230161578236,qu,x
141,0,2.0,ywbpcnaakqylzwfdotgtrxqzcwjrmykskxxeq141,male,30.827093777828317,0.0,0.0,igggva,21.80254206328068,csk,w
142,1,3.0,sadckrivpoyscpxtplsagkpnebimlrayaxmcp142,female,23.355228372276592,0.0,0.0,lzvoqetqgg,4.546272138003951,nd,u
143,1,3.0,smmcsnvietjagrwzrwzwwllgeiptqaknhdrtl143,female,,8.0,2.0,xvmzrgkp,62.86025914891832,ck,n
144,0,2.0,lgkgtjnegrurvdocssiqobvuoqwkosvhzszbj144,male,24.479874050929475,0.0,1.0,cfzizckze,32.3807734436493,wcefhuzslwi,x
145,0,1.0,bifomwdytpyltlesiedvprwvchaaihpnufrqy145,male,67.36174053312482,0.0,0.0,yorepmjritvg,36.36218549878352,wfq,p
146,0,3.0,uemlkynlalhfrtbebbggobdxudwfntpfurgty146,male,,0.0,0.0,mqceow,24.61529900824249,zad,z
147,1,1.0,wzrelrnwjgmvgmuwqwkvrixnipmypxsfjbybk147,female,24.466971997474726,0.0,0.0,aomo,88.05193529950044,ky,u
148,0,1.0,codtmxksyeytkfedejjpdkdgoyfiiioiiqdvd148,male,46.397133436800836,0.0,3.0,qyabib,27.19649754415276,tbglv,e
149,1,1.0,gwfaqvpaqyhxernsrdekzsqrrolekhbzwvupl149,female,35.212964294386076,0.0,0.0,xdatea,509.5814275887879,at,l
150,1,2.0,rsyljvfubzsmmgzgcfkrgqwsgnigzcuzsuxya150,female,18.847629838369237,0.0,0.0,iuxmujakkicx,21.963905604890222,dx,j
151,1,3.0,ufvbgnnwxfbdjfexmqetgblsytupanvgyzkto151,female,28.072771450542668,0.0,0.0,wfsp,60.018860946999155,md,e
152,0,3.0,qcvryyzotitawqjeuonqnyagfyjuvuppmmmox152,male,41.58155474703597,0.0,0.0,xbyhtz,1.2545638562538461,wv,a
153,0,2.0,xnszefigcbcpcadukzdvxegvzovortmncaawx153,female,46.52022987049017,0.0,0.0,dyuovo,12.665326661783363,dk,n
154,0,3.0,gkxqwwwlabuungfqcfgunctkvkbgmqslkuvmp154,male,,0.0,0.0,qdgytv,16.416068605949338,v,g
155,1,1.0,qfoxupqtmazheifpjljgwibmslvrviknjqaps155,female,28.602457470619846,1.0,0.0,cjp,62.47301399474595,lwa,e
156,1,3.0,qajihdaqaaoshcycqkwsjlmutnuaswxrxqgvs156,male,6.626430623382617,1.0,1.0,plegbb,27.341974217904,ag,o
157,0,3.0,xfolmgdnfblyleinaccmxvqhcdgisqumbnipy157,male,23.551115929482556,0.0,0.0,pqjsewz,2.3950852384898345,mipm,z
158,0,3.0,rffazelszmvgjfflajfenothszifwwiydoltj158,female,17.13818436051159,1.0,1.0,rxwenf,19.172396780668347,mj,z
159,0,3.0,njqksoesbhvrdxebwvtdgcpvhuaycgwuijlnj159,male,21.353377746961012,0.0,0.0,xrwmetxdcx,13.700022600935746,pn,j
160,1,3.0,yunwnumvfmojhftevgdcvgteqrgnlofznvfkj160,female,7.185914042434161,0.0,2.0,mpnvvg,42.25758419054545,ypgcic,d
161,0,3.0,iezworoktzqelwwbluqqaqfklvedqwazarntv161,male,21.3251963464386,0.0,0.0,xgcoja,7.57333125678608,exn,g
162,0,2.0,xkeyxbhkkbwshjmjothfizmvrfoafygmlursp162,male,25.325537741131175,1.0,2.0,kyvsgk,36.79474573648592,fdvc,s
163,1,1.0,eqhiljkmewvljymrxuxpdplakpzpbqyeaxhwc163,female,51.89041533071049,1.0,0.0,oeub,59.976521359633075,vj,v
164,1,1.0,fqthocdkymwpkwoxqjbribrivwmsocikzgvqh164,male,32.24620271972476,0.0,2.0,gdhvoegjaixp,170.47647341540008,gfj,d
165,1,1.0,vwysaircwjdnkmvaticytkunmfejuicxsyjks165,female,32.86953455572426,1.0,2.0,tboihl,62.890972277720856,br,h
166,1,3.0,fkpriprqajaoxwdoaanvwkvxtbjdqidwvpyxa166,female,,0.0,0.0,eewwpr,2.8563522235333796,epc,r
167,0,3.0,maxbhwveuvtzjzwqjqulkgjwqufmknhnmjfcq167,female,,0.0,0.0,vamood,17.387843388166655,fixk,m
168,0,1.0,segqxiwgtxfxbbdruoglvlsrblwnxlxwvdowy168,male,,0.0,0.0,jlcbkn,50.555087613212876,kp,u
169,0,3.0,ynghnohvuhypvztfqjuhblzdhuvqmvgxjgkqy169,female,47.77074613889959,0.0,0.0,cygpol,10.564307790670128,kw,m
170,1,3.0,jsiphbltifbanedrbvkgjumfxwaafcyzhryor170,male,18.535298687689508,0.0,0.0,fvt,0.8435215166000116,sq,d
171,1,3.0,uflbmfufbmflqokecadsozmofmqghtjvizawl171,male,,0.0,0.0,lwtk,13.875897227469377,dp,i
172,0,2.0,gvzymbcwknnwlnnbvfegszciicplzzzgpxohn172,male,28.42659394565145,0.0,0.0,qqsiic,16.332984781384678,eh,b
173,0,3.0,xmkezwobyjxhgztkxzgigiudikjorjrkeagyd173,male,,0.0,0.0,pjlrqz,9.076860290906403,adu,m
174,1,1.0,ntmlfddcrbwbtlcyxmeyhuuwxlumobdhlfmyr174,female,18.665715303928764,1.0,0.0,fmwg,48.65762536468552,rw,b
175,0,3.0,vpvwdbqmxawegsztqrnmkrvwciycoiumssxhk175,male,30.825726060018937,0.0,0.0,vtxqlx,24.353082137365003,aj,a
176,0,2.0,cvmglwhnzbjyvxxxolhbvqswpiemtpwsjaaxr176,female,,0.0,0.0,mjfnda,12.048543850851537,bu,j
177,1,1.0,bkkdcbjwkqudolendvpsojhscnjemopmuzksw177,male,20.449473085135693,0.0,0.0,oxuzhj,89.75769693499612,cej,e
178,0,2.0,ulvokschqsnbtuadweqqdfkuogmbdielricdb178,male,55.161856158269075,0.0,0.0,gerwmz,36.52038509853947,sx,k
179,0,3.0,tdnhtqfwunsgfrgjhmyiasqvlyykfsdylzmjd179,male,43.46402676292578,0.0,0.0,gfrqktp,17.53431244752798,qd,r
180,0,3.0,xtqcgrplkvvqixhqvafpldcablwtigviyzcah180,male,28.5580684606619,0.0,0.0,ueswyc,1.5100486916670777,ca,q
181,0,2.0,plrmvrncqieuexfsmckuplnzkxolvkbdtzerb181,female,26.87398336152333,0.0,0.0,kbawxg,7.817401715398074,iv,l
